1081,11663913,UNCLASSIFIED,KMART,925-671-2000,5100 CLAYTON ROAD, ,CONCORD,CA,94521,3139,CONTRA COSTA,6013, , , , ,2010-04-08T00:00:00.000Z,ALT REF,2010-04-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23646168,-121.968466,37.954754,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.KMART.COM,1386662047,2,K MART CORP,KMART PHARMACY 7098,3,3333 BEVERLY RD,AC 367 B,HOFFMAN ESTATES,IL,601790001,US,8472864089,8472861603,07/18/2006,10/13/2009,3336C0003X,PHY48189,CA, , , , , , , , , , , , , , , , , , , , , 
1082,11661601,UNCLASSIFIED,WAL-MART - 2025,209-836-1991,3010 WEST GRANT LINE ROAD, ,TRACY,CA,95304,9402,SAN JOAQUIN,6077, , , , ,2010-04-07T00:00:00.000Z,ALT REF,2010-04-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,105637250,-121.471703,37.751594,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALMART.COM,1942227269,2,WAL-MART STORES INC,WAL-MART PHARMACY,3,702 SW 8TH ST, ,BENTONVILLE,AR,727166209,US, , ,07/16/2006,03/20/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY39490,CA, , , , , , , , , , , , , , , 
1083,11661598,UNCLASSIFIED,WAL-MART SUPERCENTER - 1988,916-786-6603,900 PLEASANT GROVE BOULEVARD, ,ROSEVILLE,CA,95678,6126,PLACER,6061, , , , ,2010-04-08T00:00:00.000Z,ALT REF,2010-04-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,37840330,-121.289967,38.787988,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALMART.COM,1306863626,2,WAL-MART PHARMACY INC WEST,WAL-MART PHARMACY,3,702 SW 8TH ST, ,BENTONVILLE,AR,727166209,US, , ,07/16/2006,01/26/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY39340,CA, , , , , , , , , , , , , , , 
1084,11656106,UNCLASSIFIED,KMART,209-333-7491,520 SOUTH CHEROKEE LANE, ,LODI,CA,95240,4259,SAN JOAQUIN,6077, , , , ,2010-04-07T00:00:00.000Z,ALT REF,2010-04-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,105450649,-121.258359,38.128855,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.KMART.COM,1164453270,2,K MART CORP,KMART PHARMACY7486,3,3333 BEVERLY RD,AC 367 B,HOFFMAN ESTATES,IL,601790001,US,8472862527,8472861603,07/06/2006,06/26/2009,333600000X, , ,3336C0003X,PHY37583,CA, , , , , , , , , , , , , , , , , , 
1085,11652265,UNCLASSIFIED,CVS - 9243,209-368-2722,1000 WEST KETTLEMAN LANE, ,LODI,CA,95240,6054,SAN JOAQUIN,6077, , , , ,2010-04-08T00:00:00.000Z,ALT REF,2010-04-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,91439254,-121.28466,38.113918,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1972546745,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09243,3,1 CVS DR,P. O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/13/2006,01/28/2010,332B00000X, , ,333600000X, , ,3336C0003X,PHY49652, , , , , , , , , , , , , , , , 
1086,11671968,UNCLASSIFIED,WALGREENS - 6655,650-347-3026,1160 BROADWAY, ,BURLINGAME,CA,94010,3422,SAN MATEO,6081, , , , ,2010-04-07T00:00:00.000Z,ALT REF,2010-04-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23598762,-122.364456,37.586822,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALGREENS.COM,1427064005,2,WALGREEN CO,WALGREENS #06655,3,1901 E VOORHEES ST,MS720,DANVILLE,IL,618344509,US,2175548964,2175548546,08/01/2006,04/22/2008,3336C0003X, , ,332B00000X, , ,333600000X,PHY45870,CA, , , , , , , , , , , , , , , 
1087,11655218,UNCLASSIFIED,SAFEWAY,510-863-9004,2130 SOUTH SHORE CENTER, ,ALAMEDA,CA,94501,5758,ALAMEDA,6001, , , , ,2010-04-07T00:00:00.000Z,ALT REF,2010-04-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,127846907,-122.250819,37.757207,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SAFEWAY.COM,1255360293,2,SAFEWAY INC,SAFEWAY,3,20427 N 27TH AVE # MSC4551, ,PHOENIX,AZ,850273241,US, , ,07/02/2006,02/10/2009,332B00000X,PHY47276,CA,3336C0003X, , , , , , , , , , , , , , , , , , , , 
1088,11665595,UNCLASSIFIED,TARGET,209-235-0252,10424 TRINITY PARKWAY, ,STOCKTON,CA,95219,7225,SAN JOAQUIN,6077, , , , ,2010-04-08T00:00:00.000Z,ALT REF,2010-04-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,116930452,-121.372049,38.051934,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.TARGET.COM,1902828510,2,TARGET CORPORATION AND SUBSIDIARIES,TARGET PHARMACY,3,1000 NICOLLET MALL # 0910, ,MINNEAPOLIS,MN,554032542,US, , ,07/24/2006,09/15/2008,332B00000X, , ,333600000X, , ,3336C0003X,PHY46659,CA, , , , , , , , , , , , , , , 
1089,11654420,UNCLASSIFIED,SAFEWAY,650-596-1735,1100 EL CAMINO REAL, ,BELMONT,CA,94002,3904,SAN MATEO,6081, , , , ,2010-04-07T00:00:00.000Z,ALT REF,2010-04-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23602937,-122.275829,37.518691,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SAFEWAY.COM,1447286224,2,SAFEWAY INC,SAFEWAY PHARMACY #1138,3,20427 N 27TH AVE # MSC4551, ,PHOENIX,AZ,850273241,US, , ,06/24/2006,12/01/2008,333600000X,PHY41824,CA,3336C0003X, , , , , , , , , , , , , , , , , , , , 
1090,11652041,UNCLASSIFIED,CVS - 9535,916-408-0209,425 SOUTH STATE HIGHWAY 65, ,LINCOLN,CA,95648,9323,PLACER,6061, , , , ,2010-04-12T00:00:00.000Z,ALT REF,2010-04-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,762163444,-121.294585,38.877438,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1447293279,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY # 09535,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US, , ,06/13/2006,10/08/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49760,CA, , , , , , , , , , , , , , , 
1091,11652802,UNCLASSIFIED,CVS - 3039,831-722-3356,1966 MAIN STREET, ,WATSONVILLE,CA,95076,3066,SANTA CRUZ,6087, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,768767172,-121.781651,36.919486,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1184668527,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #03039,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/16/2006,12/22/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49562,CA, , , , , , , , , , , , , , , 
1092,11652240,UNCLASSIFIED,CVS - 9332,831-457-8039,1700 MISSION STREET, ,SANTA CRUZ,CA,95060,4745,SANTA CRUZ,6087, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23776390,-122.042669,36.965505,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1144263997,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09332,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/13/2006,09/17/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49403,CA, , , , , , , , , , , , , , , 
1093,11684843,UNCLASSIFIED,CVS - 9853,831-335-6400,6247 GRAHAM HILL ROAD, ,FELTON,CA,95018,9723,SANTA CRUZ,6087, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,24586632,-122.068266,37.052772,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1447355078,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09853,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,09/14/2006,12/23/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49744,CA, , , , , , , , , , , , , , , 
1094,11665609,UNCLASSIFIED,TARGET,707-452-8119,3000 HARBISON DRIVE, ,VACAVILLE,CA,95687,3909,SOLANO,6095, , , , ,2010-04-07T00:00:00.000Z,ALT REF,2010-04-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,24539379,-121.961198,38.360955,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.TARGET.COM,1437171048,2,TARGET CORPORATION AND SUBSIDIARIES,TARGET PHARMACY,3,1000 NICOLLET MALL # 0910, ,MINNEAPOLIS,MN,554032542,US, , ,07/24/2006,09/15/2008,332B00000X, , ,333600000X, , ,3336C0003X,PHY46699,CA, , , , , , , , , , , , , , , 
1095,11652165,UNCLASSIFIED,CVS - 9862,831-438-4874,257 MOUNT HERMON ROAD, ,SCOTTS VALLEY,CA,95066,4037,SANTA CRUZ,6087, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,24560045,-122.031975,37.046513,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1730121542,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09862,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/13/2006,12/23/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49656,CA, , , , , , , , , , , , , , , 
1096,11667558,UNCLASSIFIED,WALGREENS - 4609,415-861-4010,1301 MARKET STREET, ,SAN FRANCISCO,CA,94103,1307,SAN FRANCISCO,6075, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23610517,-122.416273,37.776936,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WALGREENS.COM,1104831478,2,WALGREEN CO,WALGREENS #04609,3,1901 E VOORHEES ST,MS720,DANVILLE,IL,618344509,US,2175548964,2175548546,07/29/2006,04/24/2008,332B00000X, , ,3336C0003X, , ,333600000X,PHY44072,CA, , , , , , , , , , , , , , , 
1097,11652549,UNCLASSIFIED,CVS - 9494,510-796-4600,35080 NEWARK BOULEVARD, ,NEWARK,CA,94560,1218,ALAMEDA,6001, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,736164343,-122.04726,37.551049,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1215970579,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09494,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/14/2006,12/23/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49593,CA, , , , , , , , , , , , , , , 
1098,11652533,UNCLASSIFIED,CVS - 9529,415-479-9070,442 LAS GALLINAS AVENUE, ,SAN RAFAEL,CA,94903,3618,MARIN,6041, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23626113,-122.540835,38.004771,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1326081688,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09529,3,1 CVS DR,BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/14/2006,12/23/2009,333600000X, , ,3336C0003X,PHY49688,CA, , , , , , , , , , , , , , , , , , 
1099,11652505,UNCLASSIFIED,CVS - 9913,415-389-8058,759 EAST BLITHEDALE AVENUE, ,MILL VALLEY,CA,94941,1565,MARIN,6041, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,127813023,-122.524684,37.903176,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1821031170,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09913,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/14/2006,10/09/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49666,CA, , , , , , , , , , , , , , , 
1100,11652254,UNCLASSIFIED,CVS - 9899,650-871-0444,186 EL CAMINO REAL, ,SOUTH SAN FRANCISCO,CA,94080,5925,SAN MATEO,6081, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23602854,-122.422666,37.643362,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1154364917,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09899,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/13/2006,09/15/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49757,CA, , , , , , , , , , , , , , , 
1101,11652178,UNCLASSIFIED,CVS - 9690,650-364-1113,1301 BROADWAY STREET, ,REDWOOD CITY,CA,94063,2522,SAN MATEO,6081, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23598803,-122.215659,37.485981,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1467494286,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09690,3,PO BOX 1075, ,WOONSOCKET,RI,28950803,US,4017651500,4017707108,06/13/2006,12/23/2009,333600000X, , ,3336C0003X,PHY49324,CA, , , , , , , , , , , , , , , , , , 
1102,11652175,UNCLASSIFIED,CVS - 9950,707-678-1913,1057 NORTH 1ST STREET, ,DIXON,CA,95620,2428,SOLANO,6095, , , , ,2010-04-07T00:00:00.000Z,ALT REF,2010-04-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,24534126,-121.823551,38.455406,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1730121559,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09950,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/13/2006,09/25/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49449,CA, , , , , , , , , , , , , , , 
1103,11652158,UNCLASSIFIED,CVS - 9172,650-595-8505,11 EL CAMINO REAL, ,SAN CARLOS,CA,94070,2401,SAN MATEO,6081, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23602834,-122.267513,37.5136,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1013959824,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09172,3,1 CVS DR,P.O. BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/13/2006,12/22/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49601,CA, , , , , , , , , , , , , , , 
1104,11652050,UNCLASSIFIED,CVS - 9833,650-573-5521,4242 SOUTH EL CAMINO REAL, ,SAN MATEO,CA,94403,5133,SAN MATEO,6081, , , , ,2010-04-06T00:00:00.000Z,ALT REF,2010-04-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23603022,-122.28884,37.529655,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CVS.COM,1336182161,2,LONGS DRUG STORES CALIFORNIA LLC,CVS PHARMACY #09833,3,1 CVS DR,BOX 1075,WOONSOCKET,RI,28956146,US,4017651500,4017707108,06/13/2006,12/23/2009,332B00000X, , ,333600000X, , ,3336C0003X,PHY49412,CA, , , , , , , , , , , , , , , 
1105,11696035,UNCLASSIFIED,GOOD SAMARITAN HOSPITAL,408-559-2171,2425 SAMARITAN DRIVE, ,SAN JOSE,CA,95124,3908,SANTA CLARA,6085, , , , ,2010-07-21T00:00:00.000Z,ALT REF,2010-07-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,757454127,-121.946505,37.252111,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.GOODSAMSJ.ORG,1225198534,2,GOOD SAMARITAN HOSPITAL LP, , ,2425 SAMARITAN DRIVE, ,SAN JOSE,CA,95124,US,4085592171,4085592665,12/11/2006,07/08/2007,3336I0012X,HSP44146,CA, , , , , , , , , , , , , , , , , , , , , 
1106,11644749,UNCLASSIFIED,PUCCI'S LEADER PHARMACY,916-442-5891,2821 J STREET, ,SACRAMENTO,CA,95816,4315,SACRAMENTO,6067, , , , ,2010-05-05T00:00:00.000Z,ALT REF,2010-05-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,24458177,-121.468294,38.5738,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.PUCCIRX.COM,1780687277,2,TOMLIN INC,PUCCI'S PHARMACY,3,2821 J ST, ,SACRAMENTO,CA,958164315,US,9164425891,9164424432,05/27/2005,02/04/2008,3336C0003X,PHY36617,CA, , , , , , , , , , , , , , , , , , , , , 
1107,11699057,UNCLASSIFIED,PALO ALTO MEDICAL FOUNDATION,650-853-6066,795 EL CAMINO REAL,LOWER LEVEL A LEE BUILDING,PALO ALTO,CA,94301,2302,SANTA CLARA,6085, , , , ,2010-05-11T00:00:00.000Z,ALT REF,2010-05-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,127829531,-122.161238,37.439699,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.PAMF.ORG/PHARMACY,1942355292,2,PALO ALTO MEDICAL FOUNDATION, , ,795 EL CAMINO REAL, ,PALO ALTO,CA,943012302,US,6508536066,6503300183,01/25/2007,07/08/2007,3336C0002X,44373,CA, , , , , , , , , , , , , , , , , , , , , 
1108,11698060,UNCLASSIFIED,COMMUNITY PHARMACY,415-648-0815,2462 MISSION STREET, ,SAN FRANCISCO,CA,94110,2415,SAN FRANCISCO,6075, , , , ,2010-04-28T00:00:00.000Z,ALT REF,2010-04-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23611413,-122.419352,37.757593,NAVTEQ,2009Q4,ONENTITY, ,TECHNIGRAPHICS, ,1225187693,2,PETER CRUZ & LOURDES C. CRUZ,COMMUNITY PHARMACY,3,2462 MISSION ST, ,SAN FRANCISCO,CA,941102415,US,4156480815,4152851237,01/08/2007,07/22/2008,3336C0003X,PHY 36187,CA, , , , , , , , , , , , , , , , , , , , , 
1109,11697682,UNCLASSIFIED,KAISER PERMANENTE MILPITAS MEDICAL OFFICES PHARMACY,408-945-2640,770 EAST CALAVERAS BOULEVARD, ,MILPITAS,CA,95035,5491,SANTA CLARA,6085, , , , ,2010-05-11T00:00:00.000Z,ALT REF,2010-05-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23749959,-121.891693,37.432752,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTPS://WWW.KAISERPERMANENTE.ORG,1144377466,2,KAISER FOUNDATION HEALTH PLAN INC,KAISER HEALTH PLAN MAIN PHY,3,770 E CALAVERAS BLVD, ,MILPITAS,CA,950355491,US, , ,01/05/2007,07/08/2007,3336C0002X,PHY30252,CA,3336C0003X, , , , , , , , , , , , , , , , , , , , 
1110,11697959,UNCLASSIFIED,KAISER PERMANENTE MILPITAS MEDICAL OFFICES PHARMACY,408-945-5011,611 SOUTH MILPITAS BOULEVARD, ,MILPITAS,CA,95035,5473,SANTA CLARA,6085, , , , ,2010-05-11T00:00:00.000Z,ALT REF,2010-05-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23730974,-121.895021,37.424433,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTPS://WWW.KAISERPERMANENTE.ORG,1093863979,2,KAISER FOUNDATION HEALTH PLAN INC,KAISER HEALTH PLAN SOUTH PHY,3,611 S MILPITAS BLVD, ,MILPITAS,CA,950355473,US, , ,01/08/2007,07/08/2007,3336C0002X,PHY37033,CA,3336C0003X, , , , , , , , , , , , , , , , , , , , 
1111,11647344,UNCLASSIFIED,SUTTER PROFESSIONAL PHARMACY,415-567-3223,2300 SUTTER STREET,SUITE 101,SAN FRANCISCO,CA,94115,3029,SAN FRANCISCO,6075, , , , ,2010-04-28T00:00:00.000Z,ALT REF,2010-04-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23618439,-122.438424,37.78562,NAVTEQ,2009Q4,ONENTITY, ,TECHNIGRAPHICS, ,1336119213,2,NEW SUTTER PROFESSIONAL PHARMACY INC,SUTTER PROFESSIONAL PHARMACY,3,2300 SUTTER ST,SUITE 101,SAN FRANCISCO,CA,941153037,US,4155673223,4155672633,01/24/2006,02/02/2010,3336C0003X,PHY48918,CA, , , , , , , , , , , , , , , , , , , , , 
1112,11692909,UNCLASSIFIED,VALLEY HEALTH CENTER EAST VALLEY PHARMACY,408-254-6340,1993 MCKEE ROAD, ,SAN JOSE,CA,95116,1406,SANTA CLARA,6085, , , , ,2010-05-11T00:00:00.000Z,ALT REF,2010-05-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,758043945,-121.851726,37.364749,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SCCGOV.ORG,1619053733,2,COUNTY OF SANTA CLARA,EAST VALLEY PHARMACY,3,751 S BASCOM AVE,BUILDING W,SAN JOSE,CA,951282604,US,4088852300,4088852289,10/31/2006,09/08/2008,333600000X,PHE16951,CA, , , , , , , , , , , , , , , , , , , , , 
1113,11678069,UNCLASSIFIED,RITE AID - 5889,650-967-0184,1040 GRANT ROAD,GRANT ROAD CENTER,MOUNTAIN VIEW,CA,94040,3200,SANTA CLARA,6085, , , , ,2010-05-13T00:00:00.000Z,ALT REF,2010-05-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,23719940,-122.075396,37.379717,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.RITEAID.COM,1154430502,2,THRIFTY PAYLESS INC,RITE AID PHARMACY 05889,3,200 NEWBERRY COMMONS, ,ETTERS,PA,173199363,US,7177612633,7179758659,08/30/2006,08/07/2009,332B00000X, , ,3336C0003X,PHY42752,CA, , , , , , , , , , , , , , , , , , 
1114,11676457,UNCLASSIFIED,RITE AID - 5993,408-379-6570,1333 SOUTH WINCHESTER BOULEVARD,WESTPARK PLAZA,SAN JOSE,CA,95128,4343,SANTA CLARA,6085, , , , ,2010-05-11T00:00:00.000Z,ALT REF,2010-05-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PHARMACIES",446110,PHARMACIES,24569328,-121.95096,37.300019,NAVTEQ,2009Q4,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.RITEAID.COM,1558470088,2,THRIFTY PAYLESS INC,RITE AID PHARMACY 05993,3,200 NEWBERRY COMMONS, ,ETTERS,PA,173199363,US,7177612633,7179758659,08/29/2006,08/20/2009,332B00000X, , ,3336C0003X,PHY42338,CA, , , , , , , , , , , , , , , , , , 
